会#カイ ・ エ ・ あ.う ・ あ.わせる ・ あつ.まる#meeting; meet; party; association; interview; join#kanji
同#ドウ ・ おな.じ#same; agree; equal#kanji
事#ジ ・ ズ ・ こと ・ つか.う ・ つか.える#matter; thing; fact; business; reason; possibly#kanji
自#ジ ・ シ ・ みずか.ら ・ おの.ずから ・ おの.ずと#oneself#kanji
社#シャ ・ やしろ#company; firm; office; association; shrine#kanji
発#ハツ ・ ホツ ・ た.つ ・ あば.く ・ おこ.る ・ つか.わす ・ はな.つ#departure; discharge; publish; emit; start from; disclose; counter for gunshots#kanji
者#シャ ・ もの#someone; person#kanji
売#バイ ・ う.る ・ う.れる#sell#kanji
知#チ ・ し.る ・ し.らせる#know; wisdom#kanji
道#ドウ ・ トウ ・ みち#road-way; street; district; journey; course; moral; teachings#kanji
集#シュウ ・ あつ.まる ・ あつ.める ・ つど.う#gather; meet; congregate; swarm; flock#kanji
別#ベツ ・ わか.れる ・ わ.ける#separate; branch off; diverge; fork; another; extra; specially#kanji
物#ブツ ・ モツ ・ もの ・ もの-#thing; object; matter#kanji
使#シ ・ つか.う ・ つか.い ・ -つか.い ・ -づか.い#use; send on a mission; order; messenger; envoy; ambassador; cause#kanji
品#ヒン ・ ホン ・ しな#goods; refinement; dignity; article; counter for meal courses#kanji
計#ケイ ・ はか.る ・ はか.らう#plot; plan; scheme; measure#kanji
死#シ ・ し.ぬ ・ し.に-#death; die#kanji
特#トク#special#kanji
私#シ ・ わたくし ・ わたし#private; I; me#kanji
始#シ ・ はじ.める ・ -はじ.める ・ はじ.まる#commence; begin#kanji
朝#チョウ ・ あさ#morning; dynasty; regime; epoch; period; (North) Korea#kanji
運#ウン ・ はこ.ぶ#carry; luck; destiny; fate; lot; transport; progress; advance#kanji
終#シュウ ・ お.わる ・ -お.わる ・ おわ.る ・ お.える ・ つい ・ つい.に#end; finish#kanji
台#ダイ ・ タイ ・ うてな ・ われ ・ つかさ#pedestal; a stand; counter for machines and vehicles#kanji
広#コウ ・ ひろ.い ・ ひろ.まる ・ ひろ.める ・ ひろ.がる ・ ひろ.げる#wide; broad; spacious#kanji
住#ジュウ ・ ヂュウ ・ チュウ ・ す.む ・ す.まう ・ -ず.まい#dwell; reside; live; inhabit#kanji
真#シン ・ ま ・ ま- ・ まこと#true; reality; Buddhist sect#kanji
有#ユウ ・ ウ ・ あ.る#possess; have; exist; happen; occur; approx#kanji
口#コウ ・ ク ・ くち#mouth#kanji
少#ショウ ・ すく.ない ・ すこ.し#few; little#kanji
町#チョウ ・ まち#town; village; block; street#kanji
料#リョウ#fee; materials#kanji
工#コウ ・ ク ・ グ#craft; construction; katakana e radical (no. 48)#kanji
建#ケン ・ コン ・ た.てる ・ た.て ・ -だ.て ・ た.つ#build#kanji
空#クウ ・ そら ・ あ.く ・ あ.き ・ あ.ける ・ から ・ す.く ・ す.かす ・ むな.しい#empty; sky; void; vacant; vacuum#kanji
急#キュウ ・ いそ.ぐ ・ いそ.ぎ#hurry; emergency; sudden; steep#kanji
止#シ ・ と.まる ・ -ど.まり ・ と.める ・ -と.める ・ -ど.め ・ とど.める ・ とど.め ・ とど.まる ・ や.める ・ や.む ・ -や.む ・ よ.す ・ -さ.す ・ -さ.し#stop; halt#kanji
送#ソウ ・ おく.る#escort; send#kanji
切#セツ ・ サイ ・ き.る ・ -き.る ・ き.り ・ -き.り ・ -ぎ.り ・ き.れる ・ -き.れる ・ き.れ ・ -き.れ ・ -ぎ.れ#cut; cutoff; be sharp#kanji
転#テン ・ ころ.がる ・ ころ.げる ・ ころ.がす ・ ころ.ぶ ・ まろ.ぶ ・ うたた ・ うつ.る ・ くる.めく#revolve; turn around; change#kanji
研#ケン ・ と.ぐ#polish; study of; sharpen#kanji
足#ソク ・ あし ・ た.りる ・ た.る ・ た.す#leg; foot; be sufficient; counter for pairs of footwear#kanji
究#キュウ ・ ク ・ きわ.める#research; study#kanji
楽#ガク ・ ラク ・ ゴウ ・ たの.しい ・ たの.しむ ・ この.む#music; comfort; ease#kanji
起#キ ・ お.きる ・ お.こる ・ お.こす ・ おこ.す ・ た.つ#rouse; wake up; get up#kanji
着#チャク ・ ジャク ・ き.る ・ -ぎ ・ き.せる ・ -き.せ ・ つ.く ・ つ.ける#don; arrive; wear; counter for suits of clothing#kanji
店#テン ・ みせ ・ たな#store; shop#kanji
病#ビョウ ・ ヘイ ・ や.む ・ -や.み ・ やまい#ill; sick#kanji
質#シツ ・ シチ ・ チ ・ たち ・ ただ.す ・ もと ・ わりふ#substance; quality; matter; temperament#kanji
待#タイ ・ ま.つ ・ -ま.ち#wait; depend on#kanji
試#シ ・ こころ.みる ・ ため.す#test; try; attempt; experiment; ordeal#kanji
族#ゾク#tribe; family#kanji
銀#ギン ・ しろがね#silver#kanji
早#ソウ ・ サッ ・ はや.い ・ はや ・ はや- ・ はや.まる ・ はや.める ・ さ-#early; fast#kanji
映#エイ ・ うつ.る ・ うつ.す ・ は.える ・ -ば.え#reflect; reflection; projection#kanji
親#シン ・ おや ・ おや- ・ した.しい ・ した.しむ#parent; intimacy; relative; familiarity; dealer (cards)#kanji
験#ケン ・ ゲン ・ あかし ・ しるし ・ ため.す ・ ためし#verification; effect; testing#kanji
英#エイ ・ はなぶさ#England; English#kanji
医#イ ・ い.やす ・ い.する ・ くすし#doctor; medicine#kanji
仕#シ ・ ジ ・ つか.える#attend; doing; official; serve#kanji
去#キョ ・ コ ・ さ.る ・ -さ.る#gone; past; quit; leave; elapse; eliminate; divorce#kanji
味#ミ ・ あじ ・ あじ.わう#flavor; taste#kanji
写#シャ ・ ジャ ・ うつ.す ・ うつ.る ・ うつ- ・ うつ.し#copy; be photographed; describe#kanji
字#ジ ・ あざ ・ あざな ・ -な#character; letter; word; section of village#kanji
答#トウ ・ こた.える ・ こた.え#solution; answer#kanji
夜#ヤ ・ よ ・ よる#night; evening#kanji
音#オン ・ イン ・ -ノン ・ おと ・ ね#sound; noise#kanji
注#チュウ ・ そそ.ぐ ・ さ.す ・ つ.ぐ#pour; irrigate; shed (tears); flow into; concentrate on; notes; comment; annotate#kanji
帰#キ ・ かえ.る ・ かえ.す ・ おく.る ・ とつ.ぐ#homecoming; arrive at; lead to; result in#kanji
古#コ ・ ふる.い ・ ふる- ・ -ふる.す#old#kanji
歌#カ ・ うた ・ うた.う#song; sing#kanji
買#バイ ・ か.う#buy#kanji
悪#アク ・ オ ・ わる.い ・ わる- ・ あ.し ・ にく.い ・ -にく.い ・ ああ ・ いずくに ・ いずくんぞ ・ にく.む#bad; vice; rascal; false; evil; wrong#kanji
図#ズ ・ ト ・ え ・ はか.る#map; drawing; plan; unexpected; accidentally#kanji
週#シュウ#week#kanji
室#シツ ・ むろ#room; apartment; chamber; greenhouse; cellar#kanji
歩#ホ ・ ブ ・ フ ・ ある.く ・ あゆ.む#walk; counter for steps#kanji
風#フウ ・ フ ・ かぜ ・ かざ- ・ -かぜ#wind; air; style; manner#kanji
紙#シ ・ かみ#paper#kanji
黒#コク ・ くろ ・ くろ.ずむ ・ くろ.い#black#kanji
花#カ ・ ケ ・ はな#flower#kanji
春#シュン ・ はる#springtime; spring (season)#kanji
赤#セキ ・ シャク ・ あか ・ あか- ・ あか.い ・ あか.らむ ・ あか.らめる#red#kanji
青#セイ ・ ショウ ・ あお ・ あお- ・ あお.い#blue; green#kanji
館#カン ・ やかた ・ たて#building; mansion; large building; palace#kanji
屋#オク ・ や#roof; house; shop; dealer; seller#kanji
色#ショク ・ シキ ・ いろ#color#kanji
走#ソウ ・ はし.る#run#kanji
秋#シュウ ・ あき ・ とき#autumn#kanji
夏#カ ・ ガ ・ ゲ ・ なつ#summer#kanji
習#シュウ ・ ジュ ・ なら.う ・ なら.い#learn#kanji
駅#エキ#station#kanji
洋#ヨウ#ocean; western style#kanji
旅#リョ ・ たび#trip; travel#kanji
服#フク#clothing; admit; obey; discharge#kanji
夕#セキ ・ ゆう#evening#kanji
借#シャク ・ か.りる#borrow; rent#kanji
曜#ヨウ#weekday#kanji
飲#イン ・ オン ・ の.む ・ -の.み#drink; smoke; take#kanji
肉#ニク ・ しし#meat#kanji
貸#タイ ・ か.す ・ か.し- ・ かし-#lend#kanji
堂#ドウ#public chamber; hall#kanji
鳥#チョウ ・ とり#bird; chicken#kanji
飯#ハン ・ めし#meal; boiled rice#kanji
勉#ベン ・ つと.める#exertion; endeavour; encourage; strive; make effort; diligent#kanji
冬#トウ ・ ふゆ#winter#kanji
昼#チュウ ・ ひる#daytime; noon#kanji
茶#チャ ・ サ#tea#kanji
弟#テイ ・ ダイ ・ デ ・ おとうと#younger brother; faithful service to elders#kanji
牛#ギュウ ・ うし#cow#kanji
魚#ギョ ・ うお ・ さかな ・ -ざかな#fish#kanji
兄#ケイ ・ キョウ ・ あに#elder brother; big brother#kanji
犬#ケン ・ いぬ ・ いぬ-#dog#kanji
妹#マイ ・ いもうと#younger sister#kanji
姉#シ ・ あね ・ はは#elder sister#kanji
漢#カン#Sino-; China#kanji
